loggingTime,loggingSample,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ
2015-04-16 19:58:12.392,53,47439.94177095834,-0.5875396728515625,-0.785369873046875,0.0092926025390625
2015-04-16 19:58:12.393,54,47439.95148320834,-0.5800323486328125,-0.7776641845703125,0.0091705322265625
2015-04-16 19:58:12.393,55,47439.96120370834,-0.5715484619140625,-0.767120361328125,0.0110015869140625
2015-04-16 19:58:12.394,56,47439.97092225,-0.571533203125,-0.7804107666015625,0.00421142578125
2015-04-16 19:58:12.396,57,47439.98063679167,-0.576324462890625,-0.781402587890625,0.000335693359375
2015-04-16 19:58:12.406,58,47439.99046766667,-0.590545654296875,-0.780609130859375,-0.0015106201171875
2015-04-16 19:58:12.416,59,47440.00007375,-0.5970916748046875,-0.786407470703125,0.0015411376953125
2015-04-16 19:58:12.425,60,47440.00978462501,-0.6064910888671875,-0.7960357666015625,0.002655029296875
2015-04-16 19:58:12.435,61,47440.01950354167,-0.599884033203125,-0.7940521240234375,0.002593994140625
2015-04-16 19:58:12.445,62,47440.02925016667,-0.5819549560546875,-0.789093017578125,-0.00054931640625
2015-04-16 19:58:12.466,63,47440.038939875,-0.5780487060546875,-0.7966766357421875,0.0043487548828125
2015-04-16 19:58:12.493,64,47440.04866345834,-0.578094482421875,-0.7995147705078125,-0.00054931640625
2015-04-16 19:58:12.494,65,47440.05837466667,-0.5771942138671875,-0.796630859375,-0.003509521484375
2015-04-16 19:58:12.495,66,47440.06809433334,-0.58197021484375,-0.7957305908203125,-0.00543212890625
2015-04-16 19:58:12.495,67,47440.07781195833,-0.5951690673828125,-0.798736572265625,-0.0043182373046875
2015-04-16 19:58:12.504,68,47440.08765341667,-0.5990142822265625,-0.7883148193359375,-0.000396728515625
2015-04-16 19:58:12.516,69,47440.097245625,-0.5922698974609375,-0.7987060546875,0.0005645751953125
2015-04-16 19:58:12.525,70,47440.107068375,-0.59332275390625,-0.7873077392578125,-0.000457763671875
2015-04-16 19:58:12.535,71,47440.11678845833,-0.5895538330078125,-0.7882080078125,-0.0014801025390625
2015-04-16 19:58:12.545,72,47440.12650545833,-0.5924072265625,-0.7844390869140625,-0.00146484375
2015-04-16 19:58:12.568,73,47440.136114,-0.59527587890625,-0.7835235595703125,-0.0024261474609375
2015-04-16 19:58:12.594,74,47440.14582962501,-0.5980987548828125,-0.779754638671875,0.00152587890625
2015-04-16 19:58:12.595,75,47440.15555225001,-0.602874755859375,-0.776947021484375,-0.0004119873046875
2015-04-16 19:58:12.595,76,47440.16526791667,-0.6028289794921875,-0.77886962890625,0.0025482177734375
2015-04-16 19:58:12.597,77,47440.17499129167,-0.59521484375,-0.783538818359375,0.0015106201171875
2015-04-16 19:58:12.602,78,47440.18470179167,-0.5961456298828125,-0.7873382568359375,0.00054931640625
2015-04-16 19:58:12.612,79,47440.19442462501,-0.5931854248046875,-0.7930450439453125,0.006439208984375
2015-04-16 19:58:12.622,80,47440.20418808333,-0.602752685546875,-0.789337158203125,0.002593994140625
2015-04-16 19:58:12.632,81,47440.213861625,-0.6083221435546875,-0.793212890625,0.008544921875
2015-04-16 19:58:12.642,82,47440.22368716667,-0.6129913330078125,-0.795196533203125,0.01153564453125
2015-04-16 19:58:12.652,83,47440.23336504167,-0.6055145263671875,-0.7903289794921875,0.008514404296875
2015-04-16 19:58:12.667,84,47440.24300729167,-0.600799560546875,-0.7864837646484375,0.008453369140625
2015-04-16 19:58:12.695,85,47440.25272858333,-0.595062255859375,-0.7892913818359375,0.0103607177734375
2015-04-16 19:58:12.695,86,47440.26247591667,-0.5904388427734375,-0.7834930419921875,0.0053863525390625
2015-04-16 19:58:12.696,87,47440.27216408333,-0.5923309326171875,-0.7787628173828125,0.008331298828125
2015-04-16 19:58:12.700,88,47440.28188045834,-0.5980377197265625,-0.7778778076171875,0.0083770751953125
2015-04-16 19:58:12.711,89,47440.2916005,-0.6045989990234375,-0.7855682373046875,0.00750732421875
2015-04-16 19:58:12.719,90,47440.30142875,-0.59991455078125,-0.785491943359375,0.0045166015625
2015-04-16 19:58:12.730,91,47440.31103208334,-0.597991943359375,-0.783599853515625,0.0084075927734375
2015-04-16 19:58:12.740,92,47440.320746875,-0.6047210693359375,-0.7779388427734375,0.0035247802734375
2015-04-16 19:58:12.751,93,47440.33058570834,-0.6065826416015625,-0.7808074951171875,0.0035552978515625
2015-04-16 19:58:12.767,94,47440.34017908334,-0.6046600341796875,-0.783660888671875,0.004547119140625
2015-04-16 19:58:12.796,95,47440.34989608334,-0.614959716796875,-0.7999420166015625,0.0037384033203125
2015-04-16 19:58:12.797,96,47440.35961708333,-0.6158905029296875,-0.8046875,0.0018157958984375
2015-04-16 19:58:12.798,97,47440.369333625,-0.615875244140625,-0.806610107421875,0.0028076171875
2015-04-16 19:58:12.799,98,47440.379051875,-0.613922119140625,-0.80755615234375,0.0057373046875
2015-04-16 19:58:12.809,99,47440.388893625,-0.622467041015625,-0.8152313232421875,0.0009307861328125
2015-04-16 19:58:12.818,100,47440.39848933333,-0.6308441162109375,-0.822021484375,0.0069427490234375
2015-04-16 19:58:12.829,101,47440.40832729167,-0.6205291748046875,-0.817138671875,0.003875732421875
2015-04-16 19:58:12.838,102,47440.41802945833,-0.626129150390625,-0.8162689208984375,0.00982666015625
2015-04-16 19:58:12.848,103,47440.42763625,-0.632781982421875,-0.81634521484375,0.0069427490234375
2015-04-16 19:58:12.867,104,47440.43735583334,-0.6318511962890625,-0.8125152587890625,0.0078887939453125
2015-04-16 19:58:12.898,105,47440.44706908333,-0.6138763427734375,-0.8075714111328125,0.0096588134765625
2015-04-16 19:58:12.898,106,47440.45678854167,-0.618621826171875,-0.8076171875,0.00872802734375
2015-04-16 19:58:12.899,107,47440.46650354167,-0.6166229248046875,-0.8123626708984375,0.0136260986328125
2015-04-16 19:58:12.899,108,47440.47622291667,-0.6129150390625,-0.8085174560546875,0.0106201171875
2015-04-16 19:58:12.906,109,47440.48605420833,-0.610076904296875,-0.8046722412109375,0.012542724609375
2015-04-16 19:58:12.915,110,47440.49565575,-0.6137847900390625,-0.8076019287109375,0.0165252685546875
2015-04-16 19:58:12.926,111,47440.50548804167,-0.6101531982421875,-0.7932586669921875,0.012481689453125
2015-04-16 19:58:12.935,112,47440.51519970834,-0.6054840087890625,-0.7874908447265625,0.0114288330078125
2015-04-16 19:58:12.945,113,47440.52481066667,-0.6063995361328125,-0.7865753173828125,0.014373779296875
2015-04-16 19:58:12.968,114,47440.53463675,-0.606414794921875,-0.7855987548828125,0.013397216796875
